1360748101,s,Edmond Honda,1380,766.6666666666667
1808600500,s,Rashid,341,99.72641509433961
2626969998,s,Juri,113,12.555555555555555
3557592870,s,Dhalsim,383,0
2376441793,s,Jamie,663,351.0
3674183432,s,Cammy,307,0
2322756142,s,JP,591,0
1329082915,s,Ryu,506,0
2709465708,s,Dhalsim,754,0.0
4267154811,s,Ken,629,133.9315589353612
2161035776,s,Dee Jay,3579,1263.1764705882354
3620360769,s,Zangief,1143,0
3180433673,s,Cammy,372,0
1410791034,s,Cammy,1471,0
1061691739,s,Kimberly,562,398.8387096774194
3413276137,s,Chun-Li,486,145.79999999999998
3438720409,s,Chun-Li,2002,1001.0
1658225309,s,Manon,579,0
3298070331,s,Manon,154,77.0
1123145547,s,Manon,130,58.36734693877551
2644673765,s,Manon,1587,1587.0
1195398804,s,Manon,283,0
1994873397,s,Zangief,908,572.4347826086956
2845839474,s,Cammy,764,305.6
1787105027,s,Blanka,1473,0
4219987558,s,Ryu,147,0
3439417409,s,Marisa,879,568.7647058823529
2616046408,s,Luke,105,0
3656033313,s,Kimberly,304,136.8
3355590846,s,Chun-Li,200,78.78787878787878
2807184040,s,Chun-Li,349,150.4310344827586
2775050639,s,Chun-Li,448,298.66666666666663
2170166749,s,Chun-Li,2803,467.16666666666663
2674627176,s,Manon,971,527.9223300970874
1396857503,s,Manon,195,65.0
4016155369,s,Manon,646,0
1420504786,s,Manon,692,0
1502895558,s,Manon,1235,0
2190223623,s,Manon,423,126.89999999999999
1133245647,s,Zangief,1086,407.25
3838003410,s,Zangief,323,0
1738766133,s,Luke,499,360.38888888888886
1642714188,s,Luke,285,0
4004707294,s,Edmond Honda,456,0
3221489060,s,Edmond Honda,676,0
2837920165,s,Edmond Honda,475,203.57142857142856
1124697536,s,Edmond Honda,200,0
2860411530,s,Edmond Honda,549,0
1126258245,s,Edmond Honda,1071,0
2764196079,s,Jamie,184,0
1680232470,s,Jamie,143,63.62419006479482
1644702033,s,Jamie,268,126.11764705882352
2641592712,s,Jamie,222,148.0
4012300165,s,Chun-Li,199,64.04597701149426
1636869718,s,Chun-Li,470,0
1774798172,s,Chun-Li,567,200.11764705882354
3134027272,s,Chun-Li,823,0
