3216452721,1554,Guile
1883838391,1339,Cammy
3113126289,1520,Juri
2030629553,0,Ryu
3182102896,1454,Kimberly
3550271834,1243,Guile
2521302581,1566,Dhalsim
2753571125,1487,Blanka
4093990865,1508,Luke
2833020000,1381,Rashid
2571608034,1551,Kimberly
1842931090,1503,Zangief
1773553361,0,Ryu
2281270384,1535,Rashid
1486338197,1504,Jamie
1828731600,0,Ryu
1905269007,1515,Edmond Honda
2881631625,1413,Cammy
4156387936,1287,Jamie
2874316290,1351,Dee Jay
3939106626,1420,Rashid
2362535542,1511,Juri
1331183324,1876,Zangief
3482686343,1500,Ken
1516201218,1500,Ken
1484359729,1500,Ken
2542561254,1500,Kimberly
4201631524,1558,Cammy
1291069060,1522,Luke
3835568765,1500,Ken
3099239995,1512,Dee Jay
3370519650,1500,Dee Jay
1437406476,0,Ryu
3447440490,1489,Dee Jay
1324926385,1866,Luke
1059049007,1528,Rashid
4289917611,0,Ryu
2540733995,1695,JP
1952653610,1500,Dee Jay
2857414843,1591,Manon
1947721836,1604,Lily
3595238342,1534,Dee Jay
1246931745,1549,Chun-Li
3880681421,1712,Blanka
3238599804,1602,JP
3459944190,1492,Juri
3713638164,1541,Blanka
2163456635,1590,Ken
1319258950,1637,Chun-Li
1035544116,1573,Chun-Li
3845546876,1532,Edmond Honda
3446195637,1703,Luke
2670333356,1590,Rashid
2834447749,1567,Chun-Li
1440931167,1639,Dhalsim
2327856446,1539,Ryu
2003075182,1578,Zangief
3973364741,1638,Rashid
1431869598,1577,Cammy
1328647912,1646,Dhalsim
4034464163,1553,Edmond Honda
2136919993,1625,Manon
1551113987,1708,Ken
2843629431,1701,Dee Jay
4243111473,1449,Edmond Honda
1536636440,1500,Ryu
3923217736,1500,Marisa
4049455547,1694,Guile
1580415180,1500,Cammy
3633942230,1500,Cammy
2642181315,0,Ryu
3075937992,1538,Chun-Li
3782218101,1500,Luke
2245027680,1500,Chun-Li
2383396029,1601,Blanka
1789002767,1433,Ryu
2664098918,1597,Blanka
3445641546,1554,Luke
2528583763,1500,Ken
2616072124,1501,Manon
3925871953,1491,Ryu
3412190209,1704,Luke
1588962778,1244,JP
2933882320,1339,Chun-Li
2365308914,1500,Ken
1563747731,1304,Ken
1096366448,0,Ryu
3237181793,1536,Marisa
1441206352,1482,Luke
2026233913,1636,Dee Jay
2193280464,1634,Blanka
1899566126,1610,Dee Jay
3191153534,1632,Ken
4247231478,1566,Luke
3812290783,1632,Juri
3190102006,1617,Ken
1419919929,1461,Zangief
3941680398,1571,Chun-Li
3951224200,1500,Manon
1293081943,1663,Cammy
1058363248,1624,Juri
3839972178,1471,Ryu
2428377226,1658,Juri
1418364859,1500,JP
1970284424,1500,JP
2979189153,1514,Ken
3903592343,0,Ryu
1795981160,0,Ryu
3281138266,1500,Dhalsim
3565661600,1500,Ryu
2639540190,1500,Cammy
2374224847,1500,Cammy
3741643471,1537,Rashid
1371825546,1530,Marisa
2073788941,0,Ryu
4099503702,1545,Ken
3567255184,1500,Cammy
3746044694,0,Ryu
1873712087,1502,Manon
3412515654,1605,JP
1586631745,1350,Luke
3578608512,0,Ryu
4013372770,1268,Jamie
1241203850,1484,Ken
4272082162,1431,Blanka
1325492320,1503,Zangief
4042416413,1475,Ken
2585848294,1462,Dhalsim
3071765474,1409,Manon
3105988208,1500,Ryu
2091685797,1564,Dhalsim
1950516808,1513,Dhalsim
1814830692,1598,Juri
1874239656,1600,Edmond Honda
1008186447,1290,Luke
3153930189,1519,Jamie
4232096645,1474,Blanka
2483387336,1532,Manon
1215869191,1462,Rashid
4100413551,1500,Ken
2647754820,1500,Ken
2443246075,1500,Ken
2782978948,1500,JP
2920273927,1500,Juri
3544434463,0,Ryu
3831489833,1639,Edmond Honda
2465063545,1500,Dee Jay
2497848811,1500,Dee Jay
2509613900,1500,Dee Jay
3443035614,1607,Kimberly
1943448843,1500,Ryu
4174535456,1553,Dee Jay
2010716172,1477,Ken
2546700215,1500,Kimberly
3697228125,1500,Ken
3220403228,1500,Ken
2959005679,1482,Ken
3139639823,1402,JP
3008974458,1503,Guile
3810414874,1200,Ken
3330516809,1433,Luke
2166090208,1510,Dee Jay
1381794330,1284,Rashid
2200484414,1642,Cammy
2660486741,1669,Ken
4183226632,0,Ryu
4251979030,1500,Dee Jay
1494391602,1500,Dee Jay
2448190358,0,Ryu
1950051044,1500,Kimberly
1884843040,1500,Luke
4159594444,1805,Marisa
3697500333,1500,Dhalsim
4092557007,1522,Luke
2666019854,1500,Blanka
2133337749,1751,JP
1246396798,1500,Blanka
3700846436,1500,Juri
3967832641,1500,Juri
3793748336,1500,Juri
1050914070,1543,Manon
1520108107,0,Ryu
2398502407,1638,Luke
1861822618,1500,Juri
1503925528,1500,Juri
3274256409,0,Ryu
2522892354,1500,Marisa
1963067846,1500,Marisa
4215404858,1500,Ken
3830761986,1375,Cammy
3161147978,1500,Cammy
3445933876,1506,Rashid
2436603699,1437,Zangief
2869016969,1452,Ken
3087143944,1496,Lily
2285924688,1444,Rashid
4033516388,1501,Edmond Honda
3224533782,1485,Marisa
2896774416,1428,Jamie
1558021392,1650,JP
3759102927,1500,Ryu
3244420965,1528,Marisa
1371037796,1603,Ken
3459646962,1500,Cammy
2932252188,1398,Ken
1380930836,1926,Cammy
2754840351,1505,Dee Jay
3423288267,1526,Manon
1713428751,1339,JP
2663526662,1478,Lily
1356172791,1478,Marisa
1005717934,1353,Marisa
2404478393,1490,Ken
3077183386,1500,Ken
2449163597,1480,Dee Jay
1267498777,1500,Dee Jay
3373680075,1919,JP
3022126645,1813,Cammy
3990297184,1500,Ryu
1416363496,1500,Dee Jay
2973978124,1500,JP
1355201231,1648,Guile
2925625110,1484,Dee Jay
1687655205,1939,Marisa
2113531371,1510,Ken
3395519087,1500,Dee Jay
3749556338,0,Ryu
3462314253,1492,Dee Jay
3477776352,1408,Rashid
2287556870,1500,Dee Jay
2664258718,1500,Ryu
3176990392,1468,Luke
2448664794,1499,Kimberly
3673497721,1454,Manon
2948706519,1501,Zangief
1191313210,1536,JP
1380621979,1523,Rashid
3692502150,1651,Cammy
3943268922,1500,Chun-Li
1318238332,0,Ryu
1978161257,1725,Ken
3501681493,1516,Dee Jay
3147134400,1500,Ken
1143776596,1516,Zangief
2941106009,1734,Manon
2919198433,1507,Dhalsim
3050075703,2009,Ken
1891384059,1334,Marisa
3350704336,1584,Blanka
1859919383,1601,Marisa
3749472675,1297,Zangief
1408352474,1539,Lily
1698548166,1532,Rashid
2305622909,1374,Dhalsim
3601770711,1550,Luke
3517541449,1811,Dee Jay
4069694542,0,Ryu
3158195176,1466,Rashid
3474736802,1448,Edmond Honda
3197020150,1537,JP
1351016338,1436,Guile
2305563012,1524,Guile
3440357318,1500,Dee Jay
1127873478,1911,Juri
1658008988,1510,JP
1566135344,1566,Rashid
2163721262,1730,Rashid
3279182795,0,Ryu
1194473153,1500,Rashid
2238900152,1386,Dee Jay
3690986011,1799,Dee Jay
3853660792,1679,Chun-Li
3450841156,1525,Jamie
1214725236,1602,Blanka
3596179126,1593,Chun-Li
1430300646,1500,Rashid
1555337694,1500,Luke
3783919685,1514,Edmond Honda
2048046092,1500,Rashid
1665518889,1435,Ken
1347488718,1478,Cammy
4176548208,1607,Chun-Li
1674437588,1500,Blanka
2379781705,1348,Ken
1498738233,1500,Ryu
3688185661,1620,Dee Jay
1887656045,1500,Lily
3151079081,1500,Luke
1474615401,1500,Luke
3230462889,1509,Dee Jay
3920954092,1523,Ken
1570758802,1516,Chun-Li
4165369448,1197,Chun-Li
3991418028,1345,JP
4005247453,1672,Ken
1857358072,1500,Ryu
1796925330,1306,Manon
3568010222,1509,Marisa
1275834084,1629,JP
1397594278,1660,Ken
1352903118,1365,Lily
3169281747,1226,Chun-Li
2445062906,1305,Ryu
1298435162,1209,Ken
3637101561,1354,Marisa
1891513148,1478,Guile
4031503951,1576,Kimberly
3503246329,1089,Edmond Honda
3520569140,1561,Guile
1538550912,1353,Kimberly
3786455794,1645,Ken
3223162468,1415,JP
2581292283,1515,JP
3389244709,1337,Rashid
1919169065,1264,JP
4109364464,1528,Rashid
3625590255,1491,Edmond Honda
1619228987,1387,Luke
2951416915,0,Ryu
1878032398,1333,Ryu
1377713111,0,Ryu
1433586307,1441,Luke
3816954641,1416,Marisa
4263015293,0,Ryu
2239129628,1438,Ryu
2387327632,1619,Luke
3647556219,1446,Edmond Honda
3188816700,0,Ryu
3293294364,1582,Dee Jay
3757323276,1453,Blanka
4140275404,1283,Cammy
2367046417,1438,Edmond Honda
1179578329,1338,Ken
4157837607,1500,Rashid
1005251938,1502,Ryu
4110372480,1500,Blanka
2265830610,1500,Manon
1425573279,0,Ryu
2689529906,1618,Lily
3498331471,0,Ryu
1791581933,1500,Juri
2064410784,1500,Zangief
3918941720,0,Ryu
3646592218,1653,Rashid
2604923009,1672,JP
4280137131,1501,Cammy
3862440819,1546,Ken
1368426662,1599,JP
2724088026,1611,Ken
4023307182,1505,Dee Jay
1913765033,1538,Luke
1220708702,1600,Ken
3706490692,1548,Kimberly
1778254375,1611,Ken
2282182455,1646,Juri
3456936928,1872,Guile
1377342900,1491,Blanka
3264756744,1734,Zangief
2209350081,1543,Kimberly
2457790702,1482,Kimberly
2025080383,1461,Marisa
1887837213,1500,Dee Jay
2795729973,1539,Luke
2270266509,1503,Lily
3037360369,1314,Edmond Honda
2371881528,1301,Manon
3178575980,1502,Guile
2852585051,1454,JP
1374101766,1486,Manon
2284140771,1618,Edmond Honda
1526236756,1391,Ryu
2521166079,2008,Marisa
2464612891,1563,Edmond Honda
2711975686,1560,Edmond Honda
2440088156,1483,Ken
3069909822,1453,Jamie
2731126758,1427,Juri
3203510918,1558,Ken
1023839599,1439,Blanka
3671321211,1687,Luke
2631514898,1528,Cammy
2991580449,1381,Ryu
3324517333,1504,Ken
2212788228,1442,Dee Jay
1576909600,1505,Ryu
4081914314,1322,Edmond Honda
4143794873,1365,Jamie
1105096682,1334,Kimberly
3402102912,1467,JP
2992693915,1609,Dee Jay
3298095490,0,Ryu
3393441958,1178,Cammy
2052227981,1480,Marisa
3669292110,1496,Luke
2778228602,1445,Jamie
3739138350,1502,Kimberly
3945013280,1482,Rashid
1201808613,1513,Rashid
2088414778,1371,Manon
1490556087,1396,Luke
4279892822,1404,Lily
1137758151,1428,Marisa
3645001377,1398,Rashid
2442198328,1293,Luke
1814972076,1572,Ryu
1765597782,1500,Luke
2434592063,0,Ryu
3046278058,1508,Rashid
3926778242,0,Ryu
1543133227,1551,Luke
4073264608,1500,Chun-Li
3367299761,1484,Luke
1771643676,1471,Luke
2683640150,1484,Edmond Honda
1988917468,1849,Ken
2701586051,1658,Dhalsim
1328011592,1493,Zangief
2608031989,1365,Juri
3519781660,1500,Rashid
3312401128,1363,Luke
1910296887,1500,Ryu
1202712547,2019,Kimberly
4036249961,1511,Manon
2411564781,1333,Edmond Honda
4091400245,1458,Lily
3366836326,1500,Blanka
4153398109,1500,Blanka
3726626222,1500,Ryu
1779856457,1705,Cammy
2993664265,1511,Marisa
1593121351,1500,Juri
2935117645,0,Ryu
1548875127,1446,Juri
1379663610,1787,Luke
1229890165,1824,Juri
3780854153,1783,Marisa
3498775505,1206,Juri
3922240017,1804,JP
1446264712,2057,Manon
3925823382,1369,Jamie
3460092470,1798,Blanka
3290185170,1879,JP
2781992633,1566,Dee Jay
3623956814,1759,JP
1374541943,1805,Ryu
1687599509,1651,Manon
3277074647,2001,JP
2008660347,1660,Ken
4243098043,1371,Kimberly
1748328046,1441,JP
2609353680,1410,Cammy
4066356641,1504,Ryu
1624827672,1805,Chun-Li
2425812285,0,Ryu
3029024314,1487,Marisa
2133010188,1500,Ryu
3093738039,1589,Jamie
2071018389,1451,Chun-Li
2910594173,1431,JP
2792492628,0,Ryu
1211780458,1354,JP
4196865004,1500,Ryu
2767664310,1424,JP
1895705772,1542,Cammy
1899473814,1433,Cammy
3381417875,1353,Ken
1496427215,1351,Dee Jay
2152054422,1450,Blanka
1856847604,1500,Luke
3018691754,1643,Ken
4036673388,1485,Luke
3818049083,0,Ryu
2836641497,1510,Rashid
2312213072,1500,Luke
2272804329,1483,Luke
1680297233,1490,Luke
2070770559,1500,Rashid
1833279771,1501,Cammy
2640374085,1506,Zangief
2881626487,1500,Rashid
2157745297,1571,Ken
2177539712,1500,Rashid
3916542890,1500,Blanka
2881939998,1500,Juri
4235940287,1791,Ken
4226432248,1694,Ken
3366715269,1735,Jamie
2276408587,1875,Kimberly
1585905556,1782,Rashid
3669356513,1820,JP
2786472937,1908,Dee Jay
2606971729,1500,Dee Jay
3554984587,1424,Dee Jay
1619040006,1393,Dee Jay
3287793732,1483,Dee Jay
3147516714,1500,Cammy
1406576973,1600,Rashid
3961525838,1500,Ken
1458594595,1500,Ken
3807532676,1500,Ken
3306200677,1500,Ryu
1583746103,1500,Dee Jay
2495216694,1537,Marisa
1413617843,1500,Dee Jay
3747909283,1500,Cammy
1548832691,1500,Cammy
3159727593,1500,Cammy
2064745705,1800,JP
1958823536,1500,Dee Jay
1759801811,1500,Dee Jay
4081265683,1702,Chun-Li
2169701561,1500,Dee Jay
3252095817,1700,Marisa
2187577959,1526,Chun-Li
1148562744,1533,Chun-Li
3412302055,1658,Dee Jay
3689832251,1500,Dee Jay
3432150212,1622,Rashid
1094734288,0,Ryu
4115653885,1500,Dee Jay
2972187338,0,Ryu
1652612392,1500,Guile
1633405900,1500,Ken
4147608391,1500,Zangief
2681105748,1465,Guile
4237446984,1705,JP
2602593757,1299,Cammy
3903304306,1511,Juri
1937070855,1498,Guile
3732749513,1599,Jamie
3139313272,1500,Guile
2961933091,1363,Edmond Honda
1972169243,1406,Guile
3281375205,0,Ryu
3194694763,0,Ryu
2128128466,1492,Guile
1857527699,1500,Marisa
3479211204,1402,Guile
3271726942,1482,Guile
2040370260,1500,Marisa
2858478543,1558,Edmond Honda
2626960876,2106,Cammy
2931623033,1510,Marisa
1017842072,1500,Edmond Honda
3313950365,1500,Edmond Honda
1275027297,0,Ryu
2467499387,0,Ryu
3332598656,1650,Ken
4061894453,1500,Edmond Honda
3006881865,1487,Jamie
2436246370,1500,Jamie
1682270545,0,Ryu
1303028531,1500,Jamie
2579421813,1500,Jamie
3091165040,1378,Marisa
1908211247,1329,JP
3019785708,1844,Luke
3936598663,0,Ryu
1548829350,1666,Dee Jay
1255214316,1856,Edmond Honda
3907843276,1500,Manon
3828613691,1240,Ryu
1949816113,1403,Guile
3711251512,1332,Ken
2174779727,1226,Dee Jay
3715598905,1318,Jamie
3427012082,2073,JP
1477297721,1397,Jamie
1730543056,1482,Ken
4118352390,1238,Ken
1235790967,1635,Chun-Li
2775730467,1741,Dhalsim
2496082350,1230,Ken
3082855424,1529,Rashid
4156703233,1537,Ken
4100498472,1500,Marisa
4240773606,1486,Marisa
2220386933,1500,Marisa
1546584115,1500,Marisa
1145843572,1506,Rashid
2171466682,1500,Ryu
3648921879,0,Ryu
4287060878,1737,Chun-Li
1272111389,1534,Edmond Honda
3813041522,0,Ryu
2475982497,1515,Manon
1186459639,1500,Guile
2047428478,1500,Guile
3639449194,1497,Marisa
1677702144,1502,Blanka
2539641486,1509,Manon
4097235061,1500,Guile
1989868274,1500,Guile
2517879224,1623,Luke
2142634419,1500,Guile
2236801343,1435,Luke
1224525210,1522,JP
1969550047,1500,Guile
2307813153,1500,Ryu
1781776520,1523,Ken
4202824755,1488,Luke
1926362795,1508,Edmond Honda
2321216025,1651,Rashid
1541077604,1500,Luke
2920246029,1565,Lily
4135572868,1498,Juri
3442190458,1885,Luke
2444085327,0,Ryu
2552648590,1391,Cammy
1548172191,1508,Ken
2891670019,1848,Marisa
1747377479,1777,Lily
3027552996,1818,Ryu
2790954692,1524,Ryu
3697647989,1800,Dee Jay
4059523573,1669,Cammy
4265082780,1834,Dhalsim
2078182779,1908,Chun-Li
3079830832,1842,Ryu
1403832331,1985,Jamie
3779084853,1420,Chun-Li
3544770465,1394,Ken
3238611532,2003,Dee Jay
3953991803,1522,JP
1260945941,1565,Cammy
3251602957,1605,Dee Jay
2975886336,1511,Chun-Li
1185176127,1811,Dhalsim
2773717106,1512,Ken
2894802914,1686,Juri
3662179316,1517,Edmond Honda
4133582681,1509,Ryu
3936436721,1604,Cammy
2560504840,1500,Rashid
2907119062,1500,Ryu
2976215055,1502,Jamie
1410626292,1500,Luke
2947958182,1500,Ken
4090480501,1500,Edmond Honda
3799221812,1564,Kimberly
1517983187,1449,Chun-Li
1961692983,1495,Lily
3844361155,1508,Zangief
3240486124,1480,Ken
2668435814,1423,JP
3318298208,1492,Marisa
2273842693,1271,Ken
2972490426,1432,Dee Jay
1716068085,1426,Marisa
2741744224,1381,Luke
2886745888,1463,Kimberly
3911334271,1338,Ken
3112294165,1418,JP
3485913498,1394,Luke
1107312079,1520,Guile
1507384676,1500,Ken
3620497780,1244,JP
2910292313,1550,Blanka
2146517926,1411,Juri
2767990350,1678,JP
1415101001,1351,Zangief
3253646928,1461,Ken
3469755706,1603,Ken
1117620655,1523,Edmond Honda
4088455320,1431,Ken
2324742574,1778,Guile
2573084278,1428,Juri
2418744712,1205,Zangief
3927454294,1308,Rashid
4069536765,1710,Zangief
3224358659,1642,Luke
2052688888,1425,Cammy
1251312599,1646,Kimberly
3522769099,1554,Ken
4145179869,1500,Dee Jay
2876000142,1500,Cammy
1805393862,1566,Jamie
1111566654,1305,Cammy
2333499827,1435,Marisa
3791154339,1335,Luke
3580023363,1533,Edmond Honda
3059794359,1500,Ken
3466494622,1526,Jamie
1493834364,1668,Marisa
3308948979,1532,Ryu
4189688933,1706,Ken
3384436386,1403,Chun-Li
2421990567,1485,JP
1141425781,1608,Ryu
3029912119,1270,Cammy
1296326888,1490,Rashid
3247387716,1500,Cammy
2791224801,1600,Kimberly
2261800606,1592,Marisa
4101553838,1568,Dee Jay
2073760226,1315,Marisa
3493448221,1465,Jamie
1176652050,1611,Dee Jay
3197882393,1379,Kimberly
2872275652,1617,Dee Jay
3839876567,1327,Guile
4121289882,1483,Marisa
1017906384,1405,Marisa
2677673181,1640,Rashid
1177233267,1515,Ken
2026638669,1500,Ryu
4079426239,1468,Ken
4217070670,1516,Edmond Honda
3121763626,1550,Luke
1114504837,1384,Guile
3349960197,2001,Juri
1238011891,1500,Dee Jay
3829218421,1500,Dee Jay
4044704259,1500,Dee Jay
3949894746,1500,Dee Jay
3503871703,1500,Dee Jay
2712300188,1500,Dee Jay
1607374390,1415,Kimberly
3381483015,1500,Dee Jay
3110843382,1511,Marisa
4163276783,1500,Lily
1405519571,1651,Ken
2034148656,1500,Ryu
1604836796,1468,Blanka
2050929899,1500,Ryu
4057302404,1684,Ken
2668053592,1517,Cammy
4193996228,1631,Zangief
2785198066,1500,Ryu
1519377344,1413,Edmond Honda
1837542597,1500,Ryu
2577545380,1500,Ryu
1336938298,1636,Blanka
3026486161,1500,Ryu
4028783899,1660,Ryu
3849579511,1514,Guile
3978278276,2000,Luke
2578113778,1500,Ken
3406838035,1500,Ken
2581271207,1500,Ken
3495241376,1500,Luke
3741238283,1548,Cammy
2359130092,1342,Blanka
4125450812,1416,Blanka
1307856275,1364,Kimberly
1527193943,2026,Dhalsim
2810702115,1471,Manon
2549774469,1524,Marisa
1902232510,1300,Ken
4069663394,1384,Ken
2829665040,1560,Ken
3585682025,1800,Blanka
1389611509,1358,Guile
3844650483,1759,Edmond Honda
2381603012,1500,Ryu
2505691513,1667,Luke
3626053392,1507,JP
3339806076,1500,JP
2943191899,1604,Edmond Honda
1932528108,1900,Dee Jay
3516357848,1820,JP
3572756432,1694,Ken
3529474221,1592,Lily
1050975045,1557,Kimberly
2206482274,1759,Dee Jay
2997729120,1638,Blanka
2484720938,1504,Marisa
1728807894,1611,Manon
3910201786,1689,Edmond Honda
3689166406,1519,Ryu
1184839644,1647,Dee Jay
2410834251,1658,Luke
2976748788,1599,Marisa
2513593946,1705,Kimberly
2122349706,1500,Luke
1269176826,1500,Ryu
2241458980,1655,Dee Jay
2464130670,1500,Dee Jay
2392506172,1500,Ryu
2080710075,1500,Ryu
3242094912,1500,Ryu
2827745556,1500,Zangief
3478702282,1699,Ryu
2891041066,1500,Ken
1751488451,1500,Ken
1130331919,1500,Ken
1737064286,1500,Ryu
2706845303,1538,Ryu
2608635645,1500,Manon
1650486271,1507,Kimberly
3992973037,1500,Zangief
2621784512,0,Ryu
3443500320,1500,Chun-Li
1175869184,1547,JP
3607279886,1500,Chun-Li
3497236849,1708,Ken
3501347004,1752,Juri
2632964373,1561,Ryu
2772037960,1832,Ken
2216627559,1726,Ryu
3320000479,1500,Manon
3214568416,1500,Manon
2436151739,0,Ryu
3831918201,1627,Ryu
4197093212,1683,Marisa
1677651349,1505,Dee Jay
1556222042,1808,Guile
1406491910,1500,Zangief
3246685921,1678,Edmond Honda
1328516416,1859,Manon
2261715894,1500,Zangief
2187229217,1701,Edmond Honda
1161531412,1514,JP
1252352641,1324,Dhalsim
3657950461,0,Ryu
3008105706,1501,Dee Jay
2079343471,1508,Marisa
2985194783,1303,Cammy
3195355606,1470,Cammy
4200527042,1499,Cammy
2966370296,1488,Ken
2924200560,1387,Ken
1292181528,1526,Chun-Li
1930670803,1382,Manon
3212517456,0,Ryu
2198034552,1523,Edmond Honda
2073930394,1500,Manon
3216206988,1500,Manon
3619739654,1606,Zangief
3827785099,1500,Manon
2189584994,1500,Manon
1861423455,1510,Lily
1326405893,1500,Zangief
1447096439,1500,Zangief
3995811798,1634,Ken
1529602025,2013,Cammy
2537390623,1657,Lily
4133062203,1807,Guile
2898259115,1679,Dhalsim
3133546263,1674,Marisa
1372851453,1726,Dee Jay
1665008521,1841,Dee Jay
2506947935,1711,Marisa
3672481260,1795,Edmond Honda
1295019293,1650,Juri
3851760575,1401,Juri
2149297411,1702,Marisa
4046993764,1599,Luke
3167678728,1332,Ken
2207959130,0,Ryu
3450715754,1523,Marisa
3334662250,1735,Manon
3808076796,1508,Cammy
1762098673,1374,Marisa
2738872463,1731,Marisa
2618108314,1670,JP
1581279277,1342,Cammy
2624958208,1508,JP
1246568393,1823,Dhalsim
2235974200,1996,JP
3525490779,1507,Jamie
2828107518,1500,Guile
1745465754,1500,Guile
2914192587,1608,Rashid
